slice_id,stream,detector,mode,region_idx,region_label,onset_sec,width_sec,width_def,n_roi,strength,strength_unit,frame_interval_sec,date,mouse_id,group_id,n_roi_recorded,subject_id,center_sec,n_events,span_sec,core_n_events,core_n_roi,core_first_sec,core_span_sec,amplitude,member_amp_median,member_width_median,peak_coactivity,gap_sec,half_aperture_sec,min_interval_sec
20260706_341,combined,loco,threshold,1,baseline,406.8,0.8999999999999773,tightness,32,27.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,407.25,32,1.3000000000000114,32,32,406.4,1.3000000000000114,24.6153846153844,0.035217,1.9,32,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,478.9,1.2000000000000455,tightness,28,24.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,479.5,44,6.300000000000011,44,28,476.5,6.300000000000011,4.444444444444437,0.01683175,2.1,28,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,538.3,1.1000000000000227,tightness,26,18.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,538.8499999999999,27,1.400000000000091,27,26,538.3,1.400000000000091,18.571428571427365,0.0165217,1.9,26,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,561.6,1.5,tightness,33,17.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,562.35,37,2.800000000000068,37,33,560.3,2.800000000000068,11.785714285713999,0.0335941,2.0,33,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,610.8,0.7000000000000455,tightness,31,27.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,611.15,33,2.7999999999999545,33,31,608.7,2.7999999999999545,11.07142857142875,0.0269732,1.9,31,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,704.9,1.0,tightness,32,21.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,705.4,39,4.7999999999999545,39,32,701.1,4.7999999999999545,6.66666666666673,0.0180496,2.3,32,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,750.6,0.39999999999997726,tightness,14,7.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,750.8,18,9.399999999999977,17,14,745.9,6.600000000000023,2.121212121212114,0.0184573,1.9,10,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,788.6,0.8999999999999773,tightness,13,7.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,789.05,14,3.400000000000091,14,13,786.3,3.400000000000091,3.8235294117646035,0.0146462,2.3,12,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,801.4,0.8999999999999773,tightness,23,15.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,801.8499999999999,29,6.099999999999909,28,23,800.7,1.599999999999909,14.375000000000817,0.0189614,2.1500000000000004,23,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,830.7,1.0,tightness,33,24.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,831.2,49,6.600000000000023,49,33,827.6,6.600000000000023,4.999999999999983,0.0458396,2.6,32,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,843.7,0.39999999999997726,tightness,9,6.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,843.9000000000001,9,2.6000000000000227,9,9,841.5,2.6000000000000227,3.4615384615384315,0.0216744,1.2,8,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,860.7,7.899999999999977,tightness,30,13.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,864.6500000000001,54,8.900000000000091,54,30,860.3,8.900000000000091,3.370786516853898,0.029141649999999998,1.9,21,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,880.9,0.8000000000000682,tightness,17,15.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,881.3,27,1.5,27,17,880.9,1.5,11.333333333333334,0.031043,3.4,17,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,901.5,1.0,tightness,33,26.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,902.0,41,1.599999999999909,41,33,901.2,1.599999999999909,20.625000000001172,0.031573,2.3,33,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,935.6,8.899999999999977,tightness,29,11.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,940.05,41,8.899999999999977,41,29,935.6,8.899999999999977,3.2584269662921432,0.0244431,2.5,19,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,976.0,0.5,tightness,19,9.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,976.25,21,6.399999999999977,18,18,976.0,2.3999999999999773,7.500000000000071,0.023238349999999998,1.8,18,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,998.8,1.2000000000000455,tightness,33,26.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,999.4,45,3.6000000000000227,45,33,998.8,3.6000000000000227,9.16666666666661,0.0257174,2.2,31,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,1009.9,0.8999999999999773,tightness,18,9.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1010.3499999999999,24,8.699999999999932,20,15,1009.9,1.7000000000000455,8.82352941176447,0.03918805,1.9,15,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,1059.2,0.7999999999999545,tightness,31,24.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1059.6,33,10.0,31,31,1059.2,0.7999999999999545,38.7500000000022,0.0102672,1.8,31,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,1084.6,1.300000000000182,tightness,24,14.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1085.25,35,3.300000000000182,35,24,1082.6,3.300000000000182,7.272727272726872,0.0308718,2.3,23,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,1101.3,2.7000000000000455,tightness,28,10.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1102.65,32,2.7000000000000455,32,28,1101.3,2.7000000000000455,10.370370370370196,0.0278773,2.2,27,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,1122.7,4.5,tightness,32,12.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1124.95,66,7.900000000000091,66,32,1121.3,7.900000000000091,4.050632911392358,0.050361050000000004,2.3499999999999996,28,2.5,5.0,0.1
20260706_341,combined,loco,threshold,1,baseline,1176.8,1.2999999999999545,tightness,16,9.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1177.4499999999998,24,1.2999999999999545,24,16,1176.8,1.2999999999999545,12.307692307692738,0.01890155,2.4,16,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1213.9,2.3999999999998636,tightness,27,16.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1215.1,35,2.3999999999998636,35,27,1213.9,2.3999999999998636,11.25000000000064,0.028959,2.2,27,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1241.5,1.2000000000000455,tightness,20,8.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1242.1,27,7.399999999999864,26,19,1240.9,3.699999999999818,5.135135135135387,0.01509015,2.05,18,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1270.3,0.7999999999999545,tightness,15,7.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1270.6999999999998,16,6.199999999999818,14,13,1269.8,3.2999999999999545,3.9393939393939936,0.017367399999999998,2.2,12,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1297.6,6.600000000000136,tightness,24,10.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1300.9,27,6.600000000000136,13,13,1303.5,0.7000000000000455,18.571428571427365,0.0231039,1.9,13,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1327.7,0.5,tightness,28,26.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1327.95,28,0.5,28,28,1327.7,0.5,56.0,0.02438955,1.8,28,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1385.2,0.2999999999999545,tightness,13,6.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1385.35,13,7.2000000000000455,8,8,1384.6,1.300000000000182,6.153846153845293,0.0270419,1.85,8,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1399.9,13.0,tightness,33,22.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1406.4,86,13.0,48,33,1409.9,3.0,11.0,0.0433718,2.45,33,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1450.8,0.900000000000091,tightness,27,21.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1451.25,29,0.900000000000091,29,27,1450.8,0.900000000000091,29.99999999999697,0.036905,2.5,27,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1501.7,0.2999999999999545,tightness,19,19.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1501.85,20,4.7000000000000455,19,19,1501.7,0.2999999999999545,63.333333333342935,0.0188349,2.0,19,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1546.8,5.2000000000000455,tightness,29,12.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1549.4,38,7.100000000000136,20,18,1550.3,3.6000000000001364,4.999999999999811,0.03000125,2.45,17,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1567.0,2.099999999999909,tightness,24,11.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1568.05,29,2.2999999999999545,29,24,1566.8,2.2999999999999545,10.434782608695858,0.0254089,2.6,24,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1621.3,1.2000000000000455,tightness,22,12.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1621.9,25,3.2000000000000455,25,22,1619.3,3.2000000000000455,6.874999999999902,0.0175258,2.4,21,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1635.8,1.2999999999999545,tightness,30,17.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1636.4499999999998,35,5.0,35,30,1632.4,5.0,6.0,0.0313407,2.0,28,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1660.2,3.099999999999909,tightness,16,8.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1661.75,31,8.5,30,16,1660.2,5.099999999999909,3.1372549019608402,0.0360598,3.15,14,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1674.4,0.5,tightness,13,9.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1674.65,15,6.099999999999909,15,13,1670.2,6.099999999999909,2.1311475409836382,0.0398611,1.8,10,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1731.2,0.7999999999999545,tightness,19,8.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1731.6,30,5.399999999999864,30,19,1730.9,5.399999999999864,3.5185185185186074,0.0298066,2.4,17,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1769.9,1.0,tightness,21,13.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1770.4,24,2.300000000000182,24,21,1768.6,2.300000000000182,9.130434782607974,0.019277,2.4,21,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1823.3,0.10000000000013642,tightness,10,4.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1823.35,10,4.599999999999909,10,10,1821.2,4.599999999999909,2.173913043478304,0.015989200000000002,2.1,9,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1847.5,0.20000000000004547,tightness,8,4.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1847.6,9,4.600000000000136,9,8,1844.3,4.600000000000136,1.7391304347825571,0.0242949,1.7,6,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1867.2,8.599999999999909,tightness,17,8.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1871.5,25,9.600000000000136,17,15,1866.6,2.2000000000000455,6.818181818181677,0.0114492,2.9,15,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1890.6,0.8000000000001819,tightness,12,9.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1891.0,12,0.8000000000001819,12,12,1890.6,0.8000000000001819,14.99999999999659,0.013185,1.95,12,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,1990.3,8.100000000000136,tightness,21,15.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,1994.35,30,8.100000000000136,15,15,1990.3,0.40000000000009095,37.49999999999147,0.0188436,1.8,15,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2021.1,0.10000000000013642,tightness,11,4.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2021.15,16,9.599999999999909,12,9,2019.4,2.599999999999909,3.4615384615385825,0.03648635,4.2,9,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2085.9,0.40000000000009095,tightness,13,10.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2086.1000000000004,13,2.0,13,13,2085.0,2.0,6.5,0.0105063,2.0,13,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2117.3,4.299999999999727,tightness,23,10.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2119.45,30,5.5,30,23,2116.6,5.5,4.181818181818182,0.022610650000000003,2.05,15,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2160.7,6.900000000000091,tightness,32,31.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2164.1499999999996,44,8.300000000000182,38,32,2160.7,1.300000000000182,24.61538461538117,0.0253151,2.3,32,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2311.1,0.40000000000009095,tightness,7,5.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2311.3,7,4.300000000000182,6,6,2311.1,0.7000000000002728,8.57142857142523,0.01469915,1.9,6,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2328.5,0.5,tightness,11,10.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2328.75,12,0.5,12,11,2328.5,0.5,22.0,0.019904400000000003,1.95,11,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2355.7,0.40000000000009095,tightness,9,5.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2355.8999999999996,9,3.099999999999909,9,9,2354.5,3.099999999999909,2.9032258064516983,0.0114887,2.3,8,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2408.6,0.599999999999909,tightness,12,11.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2408.8999999999996,12,0.599999999999909,12,12,2408.6,0.599999999999909,20.00000000000303,0.0305281,1.8,12,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2466.2,0.40000000000009095,tightness,4,3.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2466.3999999999996,5,4.099999999999909,4,3,2466.2,0.40000000000009095,7.499999999998295,0.010596999999999999,1.9,3,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2477.7,6.0,tightness,9,4.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2480.7,13,8.599999999999909,9,9,2482.0,2.5,3.6,0.0375444,2.4,9,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2511.0,0.40000000000009095,tightness,3,3.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2511.2,3,0.40000000000009095,3,3,2511.0,0.40000000000009095,7.499999999998295,0.0130762,1.8,3,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2553.2,0.6000000000003638,tightness,7,4.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2553.5,7,1.5,7,7,2553.2,1.5,4.666666666666667,0.0104967,2.1,7,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2583.7,0.3000000000001819,tightness,5,3.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2583.85,8,1.1000000000003638,8,5,2583.7,1.1000000000003638,4.545454545453042,0.0121635,2.15,5,2.5,5.0,0.1
20260706_341,combined,loco,threshold,2,TTX,2614.9,0.29999999999972715,tightness,8,4.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2615.05,9,5.099999999999909,7,6,2614.9,1.199999999999818,5.000000000000758,0.0298303,2.6,6,2.5,5.0,0.1
20260706_341,combined,loco,threshold,3,high K+,2735.1,1.7000000000002728,tightness,11,8.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2735.95,15,1.7000000000002728,15,11,2735.1,1.7000000000002728,6.4705882352930795,0.0124972,2.3,11,2.5,5.0,0.1
20260706_341,combined,loco,threshold,3,high K+,2792.4,0.40000000000009095,tightness,4,4.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2792.6000000000004,4,0.40000000000009095,4,4,2792.4,0.40000000000009095,9.999999999997726,0.041985999999999996,2.15,4,2.5,5.0,0.1
20260706_341,combined,loco,threshold,3,high K+,2804.5,0.3000000000001819,tightness,12,10.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2804.65,12,8.0,10,10,2804.5,0.3000000000001819,33.33333333331312,0.013744699999999999,2.0,10,2.5,5.0,0.1
20260706_341,combined,loco,threshold,3,high K+,2873.7,4.800000000000182,tightness,24,10.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2876.1,36,9.599999999999909,36,24,2871.5,9.599999999999909,2.5000000000000235,0.026728500000000002,0.9500000000000001,16,2.5,5.0,0.1
20260706_341,combined,loco,threshold,3,high K+,2923.6,0.599999999999909,tightness,20,8.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2923.8999999999996,23,9.599999999999909,19,19,2919.0,5.199999999999818,3.6538461538462816,0.0623564,0.1,12,2.5,5.0,0.1
20260706_341,combined,loco,threshold,3,high K+,2938.0,1.5,tightness,22,7.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2938.75,27,6.800000000000182,27,22,2936.0,6.800000000000182,3.2352941176469723,0.0840525,2.6,19,2.5,5.0,0.1
20260706_341,combined,loco,threshold,3,high K+,2978.2,2.900000000000091,tightness,21,7.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,2979.6499999999996,23,7.300000000000182,23,21,2974.7,7.300000000000182,2.8767123287670517,0.123816,0.9,11,2.5,5.0,0.1
20260706_341,combined,loco,threshold,3,high K+,3036.3,0.599999999999909,tightness,23,17.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,3036.6000000000004,26,3.800000000000182,25,22,3035.7,1.2000000000002728,18.333333333329165,0.145952,2.4,22,2.5,5.0,0.1
20260706_341,combined,loco,threshold,3,high K+,3090.7,0.3000000000001819,tightness,7,6.0,local_coincidence_coactivity,0.1,20260706,86,MALE,33,86,3090.85,8,0.6999999999998181,8,7,3090.3,0.6999999999998181,10.000000000002599,0.21184150000000002,2.6500000000000004,7,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,0.0,5.8,tightness,25,25.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,2.9,36,5.8,36,25,0.5,5.8,4.310344827586207,0.0024401500000000003,1.3,23,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,230.0,1.1000000000000227,tightness,8,13.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,230.55,8,0.8000000000000114,8,8,234.7,0.8000000000000114,9.999999999999858,0.0150945,1.6,8,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,400.0,7.0,tightness,32,32.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,403.5,33,7.0,32,32,406.4,1.3000000000000114,24.6153846153844,0.035217,1.9,32,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,470.0,3.3999999999999773,tightness,1,26.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,471.7,1,0.0,1,1,476.5,0.0,NA,0.0110494,1.2,1,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,530.0,9.300000000000068,tightness,25,26.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,534.6500000000001,28,9.0,26,25,538.3,1.1000000000000227,22.727272727272258,0.0158441,1.9,25,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,560.0,2.800000000000068,tightness,33,33.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,561.4000000000001,37,2.800000000000068,37,33,560.3,2.800000000000068,11.785714285713999,0.0335941,2.0,33,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,610.0,0.7000000000000455,tightness,31,31.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,610.35,33,2.7999999999999545,33,31,608.7,2.7999999999999545,11.07142857142875,0.0269732,1.9,31,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,700.0,4.7999999999999545,tightness,32,32.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,702.4,40,7.199999999999932,40,32,698.7,7.199999999999932,4.444444444444486,0.0178505,2.25,32,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,780.0,8.700000000000045,tightness,11,14.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,784.35,11,8.100000000000023,10,10,786.3,2.800000000000068,3.5714285714284846,0.011130899999999999,2.3,9,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,800.0,8.5,tightness,23,23.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,804.25,33,8.5,28,23,800.7,1.599999999999909,14.375000000000817,0.0189614,2.1500000000000004,23,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,830.0,3.800000000000068,tightness,33,32.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,831.9000000000001,49,6.600000000000023,49,33,827.6,6.600000000000023,4.999999999999983,0.0458396,2.6,32,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,860.0,8.900000000000091,tightness,30,30.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,864.45,54,8.900000000000091,54,30,860.3,8.900000000000091,3.370786516853898,0.029141649999999998,1.9,21,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,880.0,6.399999999999977,tightness,18,18.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,883.2,28,6.399999999999977,27,17,880.9,1.5,11.333333333333334,0.031043,3.4,17,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,900.0,8.699999999999932,tightness,33,33.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,904.3499999999999,42,8.0,41,33,901.2,1.599999999999909,20.625000000001172,0.031573,2.3,33,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,940.0,9.199999999999932,tightness,23,21.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,944.5999999999999,32,4.899999999999977,32,23,939.6,4.899999999999977,4.69387755102043,0.02418555,2.8499999999999996,19,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,970.0,6.399999999999977,tightness,17,19.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,973.2,19,5.7999999999999545,16,16,976.0,1.7999999999999545,8.888888888889113,0.02428815,1.8,16,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,990.0,9.100000000000023,tightness,26,29.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,994.55,34,8.700000000000045,32,24,998.8,0.7000000000000455,34.28571428571206,0.02041645,2.2,24,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,1010.0,9.0,tightness,17,17.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1014.5,23,9.200000000000045,20,15,1009.9,1.7000000000000455,8.82352941176447,0.03918805,1.9,15,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,1050.0,5.300000000000182,tightness,1,28.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1052.65,1,0.0,1,1,1054.6,0.0,NA,0.00750791,0.8,1,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,1080.0,3.300000000000182,tightness,24,24.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1081.65,35,3.300000000000182,35,24,1082.6,3.300000000000182,7.272727272726872,0.0308718,2.3,23,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,1100.0,2.7000000000000455,tightness,28,28.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1101.35,32,2.7000000000000455,32,28,1101.3,2.7000000000000455,10.370370370370196,0.0278773,2.2,27,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,1120.0,7.900000000000091,tightness,31,32.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1123.95,67,9.5,67,31,1119.0,9.5,3.263157894736842,0.0453079,2.4,28,2.5,5.0,0.1
20260706_341,combined,sce,threshold,1,baseline,1170.0,8.0,tightness,16,16.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1174.0,25,8.0,24,16,1176.8,1.2999999999999545,12.307692307692738,0.01890155,2.4,16,2.5,5.0,0.1
20260706_341,combined,sce,threshold,2,TTX,1320.0,0.5,tightness,0,28.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1320.25,0,NA,0,0,NA,NA,NA,NA,NA,0,2.5,5.0,0.1
20260706_341,combined,sce,threshold,2,TTX,1380.0,7.2000000000000455,tightness,10,13.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1383.6,10,6.899999999999864,8,8,1384.6,1.300000000000182,6.153846153845293,0.0270419,1.85,8,2.5,5.0,0.1
20260706_341,combined,sce,threshold,2,TTX,1400.0,9.800000000000182,tightness,29,27.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1404.9,40,10.0,30,24,1404.9,1.599999999999909,15.000000000000853,0.02713155,2.1,24,2.5,5.0,0.1
20260706_341,combined,sce,threshold,2,TTX,1410.0,2.900000000000091,tightness,33,33.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1411.45,50,6.400000000000091,48,33,1409.9,3.0,11.0,0.0433718,2.45,33,2.5,5.0,0.1
20260706_341,combined,sce,threshold,2,TTX,1450.0,0.900000000000091,tightness,27,27.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1450.45,29,0.900000000000091,29,27,1450.8,0.900000000000091,29.99999999999697,0.036905,2.5,27,2.5,5.0,0.1
20260706_341,combined,sce,threshold,2,TTX,1500.0,4.7000000000000455,tightness,19,19.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1502.35,20,4.7000000000000455,19,19,1501.7,0.2999999999999545,63.333333333342935,0.0188349,2.0,19,2.5,5.0,0.1
20260706_341,combined,sce,threshold,2,TTX,1540.0,0.7999999999999545,tightness,0,16.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1540.4,0,NA,0,0,NA,NA,NA,NA,NA,0,2.5,5.0,0.1
20260706_341,combined,sce,threshold,2,TTX,1550.0,6.5,tightness,20,20.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1553.25,22,6.5,20,18,1550.3,3.6000000000001364,4.999999999999811,0.03000125,2.45,17,2.5,5.0,0.1
20260706_341,combined,sce,threshold,2,TTX,1560.0,2.2999999999999545,tightness,2,24.0,binned_coactivity_roi_count,0.1,20260706,86,MALE,33,86,1561.15,2,0.09999999999990905,2,2,1556.7,0.09999999999990905,20.0,0.0269606,1.85,2,2.5,5.0,0.1
